date,area,median_salary,life_satisfaction,population_size,number_of_jobs,area_size,no_of_houses
2004-03-31,lewisham,22861.25,,252065.75,79750.0,3532.0,110011.5
2004-04-30,lewisham,23125.333333333332,,252109.0,79666.66666666667,3532.0,110100.0
2004-05-31,lewisham,23389.416666666668,,252152.25,79583.33333333333,3532.0,110188.5
2004-06-30,lewisham,23653.5,,252195.5,79500.0,3532.0,110277.0
2004-07-31,lewisham,23917.583333333332,,252238.75,79416.66666666667,3532.0,110365.5
2004-08-31,lewisham,24181.666666666668,,252282.0,79333.33333333333,3532.0,110454.0
2004-09-30,lewisham,24445.75,,252325.25,79250.0,3532.0,110542.5
2004-10-31,lewisham,24709.833333333332,,252368.5,79166.66666666667,3532.0,110631.0
2004-11-30,lewisham,24973.916666666668,,252411.75,79083.33333333333,3532.0,110719.5
2004-12-31,lewisham,25238.0,,252455.0,79000.0,3532.0,110808.0
2005-01-31,lewisham,25470.0,,252661.25,79083.33333333333,3532.0,110873.5
2005-02-28,lewisham,25702.0,,252867.5,79166.66666666667,3532.0,110939.0
2005-03-31,lewisham,25934.0,,253073.75,79250.0,3532.0,111004.5
2005-04-30,lewisham,26166.0,,253280.0,79333.33333333333,3532.0,111070.0
2005-05-31,lewisham,26398.0,,253486.25,79416.66666666667,3532.0,111135.5
2005-06-30,lewisham,26630.0,,253692.5,79500.0,3532.0,111201.0
2005-07-31,lewisham,26862.0,,253898.75,79583.33333333333,3532.0,111266.5
2005-08-31,lewisham,27094.0,,254105.0,79666.66666666667,3532.0,111332.0
2005-09-30,lewisham,27326.0,,254311.25,79750.0,3532.0,111397.5
2005-10-31,lewisham,27558.0,,254517.5,79833.33333333333,3532.0,111463.0
2005-11-30,lewisham,27790.0,,254723.75,79916.66666666667,3532.0,111528.5
2005-12-31,lewisham,28022.0,,254930.0,80000.0,3532.0,111594.0
2006-01-31,lewisham,27938.583333333332,,255183.83333333334,79416.66666666667,3532.0,111680.5
2006-02-28,lewisham,27855.166666666668,,255437.66666666666,78833.33333333333,3532.0,111767.0
2006-03-31,lewisham,27771.75,,255691.5,78250.0,3532.0,111853.5
2006-04-30,lewisham,27688.333333333332,,255945.33333333334,77666.66666666667,3532.0,111940.0
2006-05-31,lewisham,27604.916666666668,,256199.16666666666,77083.33333333333,3532.0,112026.5
2006-06-30,lewisham,27521.5,,256453.0,76500.0,3532.0,112113.0
2006-07-31,lewisham,27438.083333333332,,256706.83333333334,75916.66666666667,3532.0,112199.5
2006-08-31,lewisham,27354.666666666668,,256960.66666666666,75333.33333333333,3532.0,112286.0
2006-09-30,lewisham,27271.25,,257214.5,74750.0,3532.0,112372.5
2006-10-31,lewisham,27187.833333333332,,257468.33333333334,74166.66666666667,3532.0,112459.0
2006-11-30,lewisham,27104.416666666668,,257722.16666666666,73583.33333333333,3532.0,112545.5
2006-12-31,lewisham,27021.0,,257976.0,73000.0,3532.0,112632.0
2007-01-31,lewisham,27075.333333333332,,258243.66666666666,73166.66666666667,3532.0,112686.5
2007-02-28,lewisham,27129.666666666668,,258511.33333333334,73333.33333333333,3532.0,112741.0
2007-03-31,lewisham,27184.0,,258779.0,73500.0,3532.0,112795.5
2007-04-30,lewisham,27238.333333333332,,259046.66666666666,73666.66666666667,3532.0,112850.0
2007-05-31,lewisham,27292.666666666668,,259314.33333333334,73833.33333333333,3532.0,112904.5
2007-06-30,lewisham,27347.0,,259582.0,74000.0,3532.0,112959.0
2007-07-31,lewisham,27401.333333333332,,259849.66666666666,74166.66666666667,3532.0,113013.5
2007-08-31,lewisham,27455.666666666668,,260117.33333333334,74333.33333333333,3532.0,113068.0
2007-09-30,lewisham,27510.0,,260385.0,74500.0,3532.0,113122.5
2007-10-31,lewisham,27564.333333333332,,260652.66666666666,74666.66666666667,3532.0,113177.0
2007-11-30,lewisham,27618.666666666668,,260920.33333333334,74833.33333333333,3532.0,113231.5
2007-12-31,lewisham,27673.0,,261188.0,75000.0,3532.0,113286.0
2008-01-31,lewisham,27817.166666666668,,261631.33333333334,75166.66666666667,3532.0,113376.33333333333
2008-02-29,lewisham,27961.333333333332,,262074.66666666666,75333.33333333333,3532.0,113466.66666666667
2008-03-31,lewisham,28105.5,,262518.0,75500.0,3532.0,113557.0
2008-04-30,lewisham,28249.666666666668,,262961.3333333333,75666.66666666667,3532.0,113647.33333333333
2008-05-31,lewisham,28393.833333333332,,263404.6666666667,75833.33333333333,3532.0,113737.66666666667
2008-06-30,lewisham,28538.0,,263848.0,76000.0,3532.0,113828.0
2008-07-31,lewisham,28682.166666666668,,264291.3333333333,76166.66666666667,3532.0,113918.33333333333
2008-08-31,lewisham,28826.333333333332,,264734.6666666667,76333.33333333333,3532.0,114008.66666666667
2008-09-30,lewisham,28970.5,,265178.0,76500.0,3532.0,114099.0
2008-10-31,lewisham,29114.666666666668,,265621.3333333333,76666.66666666667,3532.0,114189.33333333333
2008-11-30,lewisham,29258.833333333332,,266064.6666666667,76833.33333333333,3532.0,114279.66666666667
2008-12-31,lewisham,29403.0,,266508.0,77000.0,3532.0,114370.0
2009-01-31,lewisham,29527.0,,266833.8333333333,76833.33333333333,3532.0,114470.5
2009-02-28,lewisham,29651.0,,267159.6666666667,76666.66666666667,3532.0,114571.0
2009-03-31,lewisham,29775.0,,267485.5,76500.0,3532.0,114671.5
2009-04-30,lewisham,29899.0,,267811.3333333333,76333.33333333333,3532.0,114772.0
2009-05-31,lewisham,30023.0,,268137.1666666667,76166.66666666667,3532.0,114872.5
2009-06-30,lewisham,30147.0,,268463.0,76000.0,3532.0,114973.0
2009-07-31,lewisham,30271.0,,268788.8333333333,75833.33333333333,3532.0,115073.5
2009-08-31,lewisham,30395.0,,269114.6666666667,75666.66666666667,3532.0,115174.0
2009-09-30,lewisham,30519.0,,269440.5,75500.0,3532.0,115274.5
2009-10-31,lewisham,30643.0,,269766.3333333333,75333.33333333333,3532.0,115375.0
2009-11-30,lewisham,30767.0,,270092.1666666667,75166.66666666667,3532.0,115475.5
2009-12-31,lewisham,30891.0,,270418.0,75000.0,3532.0,115576.0
2010-01-31,lewisham,30883.916666666668,,270593.5833333333,74833.33333333333,3532.0,115664.66666666667
2010-02-28,lewisham,30876.833333333332,,270769.1666666667,74666.66666666667,3532.0,115753.33333333333
2010-03-31,lewisham,30869.75,,270944.75,74500.0,3532.0,115842.0
2010-04-30,lewisham,30862.666666666668,,271120.3333333333,74333.33333333333,3532.0,115930.66666666667
2010-05-31,lewisham,30855.583333333332,,271295.9166666667,74166.66666666667,3532.0,116019.33333333333
2010-06-30,lewisham,30848.5,,271471.5,74000.0,3532.0,116108.0
2010-07-31,lewisham,30841.416666666668,,271647.0833333333,73833.33333333333,3532.0,116196.66666666667
2010-08-31,lewisham,30834.333333333332,,271822.6666666667,73666.66666666667,3532.0,116285.33333333333
2010-09-30,lewisham,30827.25,,271998.25,73500.0,3532.0,116374.0
2010-10-31,lewisham,30820.166666666668,,272173.8333333333,73333.33333333333,3532.0,116462.66666666667
2010-11-30,lewisham,30813.083333333332,,272349.4166666667,73166.66666666667,3532.0,116551.33333333333
2010-12-31,lewisham,30806.0,,272525.0,73000.0,3532.0,116640.0
2011-01-31,lewisham,30702.75,,272892.75,73166.66666666667,3532.0,116724.25
2011-02-28,lewisham,30599.5,,273260.5,73333.33333333333,3532.0,116808.5
2011-03-31,lewisham,30496.25,,273628.25,73500.0,3532.0,116892.75
2011-04-30,lewisham,30393.0,,273996.0,73666.66666666667,3532.0,116977.0
2011-05-31,lewisham,30289.75,,274363.75,73833.33333333333,3532.0,117061.25
2011-06-30,lewisham,30186.5,,274731.5,74000.0,3532.0,117145.5
2011-07-31,lewisham,30083.25,,275099.25,74166.66666666667,3532.0,117229.75
2011-08-31,lewisham,29980.0,,275467.0,74333.33333333333,3532.0,117314.0
2011-09-30,lewisham,29876.75,,275834.75,74500.0,3532.0,117398.25
2011-10-31,lewisham,29773.5,,276202.5,74666.66666666667,3532.0,117482.5
2011-11-30,lewisham,29670.25,,276570.25,74833.33333333333,3532.0,117566.75
2011-12-31,lewisham,29567.0,7.05,276938.0,75000.0,3532.0,117651.0
2012-01-31,lewisham,29602.666666666668,7.0649999999999995,277322.8333333333,75250.0,3532.0,117750.0
2012-02-29,lewisham,29638.333333333332,7.08,277707.6666666667,75500.0,3532.0,117849.0
2012-03-31,lewisham,29674.0,7.095,278092.5,75750.0,3532.0,117948.0
2012-04-30,lewisham,29709.666666666668,7.11,278477.3333333333,76000.0,3532.0,118047.0
2012-05-31,lewisham,29745.333333333332,7.125,278862.1666666667,76250.0,3532.0,118146.0
2012-06-30,lewisham,29781.0,7.140000000000001,279247.0,76500.0,3532.0,118245.0
2012-07-31,lewisham,29816.666666666668,7.155,279631.8333333333,76750.0,3532.0,118344.0
2012-08-31,lewisham,29852.333333333332,7.17,280016.6666666667,77000.0,3532.0,118443.0
2012-09-30,lewisham,29888.0,7.1850000000000005,280401.5,77250.0,3532.0,118542.0
2012-10-31,lewisham,29923.666666666668,7.2,280786.3333333333,77500.0,3532.0,118641.0
2012-11-30,lewisham,29959.333333333332,7.215000000000001,281171.1666666667,77750.0,3532.0,118740.0
2012-12-31,lewisham,29995.0,7.23,281556.0,78000.0,3532.0,118839.0
2013-01-31,lewisham,30035.25,7.239166666666667,281941.3333333333,78333.33333333333,3532.0,118988.83333333333
2013-02-28,lewisham,30075.5,7.248333333333334,282326.6666666667,78666.66666666667,3532.0,119138.66666666667
2013-03-31,lewisham,30115.75,7.2575,282712.0,79000.0,3532.0,119288.5
2013-04-30,lewisham,30156.0,7.266666666666667,283097.3333333333,79333.33333333333,3532.0,119438.33333333333
2013-05-31,lewisham,30196.25,7.275833333333334,283482.6666666667,79666.66666666667,3532.0,119588.16666666667
2013-06-30,lewisham,30236.5,7.285,283868.0,80000.0,3532.0,119738.0
2013-07-31,lewisham,30276.75,7.2941666666666665,284253.3333333333,80333.33333333333,3532.0,119887.83333333333
2013-08-31,lewisham,30317.0,7.303333333333334,284638.6666666667,80666.66666666667,3532.0,120037.66666666667
2013-09-30,lewisham,30357.25,7.3125,285024.0,81000.0,3532.0,120187.5
2013-10-31,lewisham,30397.5,7.321666666666666,285409.3333333333,81333.33333333333,3532.0,120337.33333333333
2013-11-30,lewisham,30437.75,7.3308333333333335,285794.6666666667,81666.66666666667,3532.0,120487.16666666667
2013-12-31,lewisham,30478.0,7.34,286180.0,82000.0,3532.0,120637.0
2014-01-31,lewisham,30436.75,7.339166666666666,286659.4166666667,82500.0,3532.0,120696.41666666667
2014-02-28,lewisham,30395.5,7.338333333333333,287138.8333333333,83000.0,3532.0,120755.83333333333
2014-03-31,lewisham,30354.25,7.3375,287618.25,83500.0,3532.0,120815.25
2014-04-30,lewisham,30313.0,7.336666666666667,288097.6666666667,84000.0,3532.0,120874.66666666667
2014-05-31,lewisham,30271.75,7.335833333333333,288577.0833333333,84500.0,3532.0,120934.08333333333
2014-06-30,lewisham,30230.5,7.335,289056.5,85000.0,3532.0,120993.5
2014-07-31,lewisham,30189.25,7.3341666666666665,289535.9166666667,85500.0,3532.0,121052.91666666667
2014-08-31,lewisham,30148.0,7.333333333333333,290015.3333333333,86000.0,3532.0,121112.33333333333
2014-09-30,lewisham,30106.75,7.3325,290494.75,86500.0,3532.0,121171.75
2014-10-31,lewisham,30065.5,7.331666666666667,290974.1666666667,87000.0,3532.0,121231.16666666667
2014-11-30,lewisham,30024.25,7.3308333333333335,291453.5833333333,87500.0,3532.0,121290.58333333333
2014-12-31,lewisham,29983.0,7.33,291933.0,88000.0,3532.0,121350.0
2015-01-31,lewisham,30062.083333333332,7.314166666666667,292382.3333333333,87583.33333333333,3532.0,121472.33333333333
2015-02-28,lewisham,30141.166666666668,7.298333333333334,292831.6666666667,87166.66666666667,3532.0,121594.66666666667
2015-03-31,lewisham,30220.25,7.2825,293281.0,86750.0,3532.0,121717.0
2015-04-30,lewisham,30299.333333333332,7.266666666666667,293730.3333333333,86333.33333333333,3532.0,121839.33333333333
2015-05-31,lewisham,30378.416666666668,7.2508333333333335,294179.6666666667,85916.66666666667,3532.0,121961.66666666667
2015-06-30,lewisham,30457.5,7.234999999999999,294629.0,85500.0,3532.0,122084.0
2015-07-31,lewisham,30536.583333333332,7.219166666666666,295078.3333333333,85083.33333333333,3532.0,122206.33333333333
2015-08-31,lewisham,30615.666666666668,7.203333333333333,295527.6666666667,84666.66666666667,3532.0,122328.66666666667
2015-09-30,lewisham,30694.75,7.1875,295977.0,84250.0,3532.0,122451.0
2015-10-31,lewisham,30773.833333333332,7.171666666666667,296426.3333333333,83833.33333333333,3532.0,122573.33333333333
2015-11-30,lewisham,30852.916666666668,7.155833333333333,296875.6666666667,83416.66666666667,3532.0,122695.66666666667
2015-12-31,lewisham,30932.0,7.14,297325.0,83000.0,3532.0,122818.0
2016-01-31,lewisham,31039.083333333332,7.143333333333333,297703.5,83083.33333333333,3532.0,122946.25
2016-02-29,lewisham,31146.166666666668,7.1466666666666665,298082.0,83166.66666666667,3532.0,123074.5
2016-03-31,lewisham,31253.25,7.1499999999999995,298460.5,83250.0,3532.0,123202.75
2016-04-30,lewisham,31360.333333333332,7.153333333333333,298839.0,83333.33333333333,3532.0,123331.0
2016-05-31,lewisham,31467.416666666668,7.156666666666666,299217.5,83416.66666666667,3532.0,123459.25
2016-06-30,lewisham,31574.5,7.16,299596.0,83500.0,3532.0,123587.5
2016-07-31,lewisham,31681.583333333332,7.163333333333333,299974.5,83583.33333333333,3532.0,123715.75
2016-08-31,lewisham,31788.666666666668,7.166666666666666,300353.0,83666.66666666667,3532.0,123844.0
2016-09-30,lewisham,31895.75,7.17,300731.5,83750.0,3532.0,123972.25
2016-10-31,lewisham,32002.833333333332,7.173333333333333,301110.0,83833.33333333333,3532.0,124100.5
2016-11-30,lewisham,32109.916666666668,7.176666666666667,301488.5,83916.66666666667,3532.0,124228.75
2016-12-31,lewisham,32217.0,7.18,301867.0,84000.0,3532.0,124357.0
2017-01-31,lewisham,32306.75,7.190833333333333,301820.3333333333,84333.33333333333,3532.0,124490.66666666667
2017-02-28,lewisham,32396.5,7.201666666666666,301773.6666666667,84666.66666666667,3532.0,124624.33333333333
2017-03-31,lewisham,32486.25,7.2124999999999995,301727.0,85000.0,3532.0,124758.0
2017-04-30,lewisham,32576.0,7.223333333333333,301680.3333333333,85333.33333333333,3532.0,124891.66666666667
2017-05-31,lewisham,32665.75,7.234166666666666,301633.6666666667,85666.66666666667,3532.0,125025.33333333333
2017-06-30,lewisham,32755.5,7.244999999999999,301587.0,86000.0,3532.0,125159.0
2017-07-31,lewisham,32845.25,7.255833333333333,301540.3333333333,86333.33333333333,3532.0,125292.66666666667
2017-08-31,lewisham,32935.0,7.266666666666667,301493.6666666667,86666.66666666667,3532.0,125426.33333333333
2017-09-30,lewisham,33024.75,7.2775,301447.0,87000.0,3532.0,125560.0
2017-10-31,lewisham,33114.5,7.288333333333333,301400.3333333333,87333.33333333333,3532.0,125693.66666666667
2017-11-30,lewisham,33204.25,7.299166666666666,301353.6666666667,87666.66666666667,3532.0,125827.33333333333
2017-12-31,lewisham,33294.0,7.31,301307.0,88000.0,3532.0,125961.0
2018-01-31,lewisham,33016.666666666664,7.324999999999999,301492.75,87666.66666666667,3532.0,126004.83333333333
2018-02-28,lewisham,32739.333333333332,7.34,301678.5,87333.33333333333,3532.0,126048.66666666667
2018-03-31,lewisham,32462.0,7.3549999999999995,301864.25,87000.0,3532.0,126092.5
2018-04-30,lewisham,32184.666666666668,7.37,302050.0,86666.66666666667,3532.0,126136.33333333333
2018-05-31,lewisham,31907.333333333332,7.385,302235.75,86333.33333333333,3532.0,126180.16666666667
2018-06-30,lewisham,31630.0,7.4,302421.5,86000.0,3532.0,126224.0
2018-07-31,lewisham,31352.666666666668,7.415,302607.25,85666.66666666667,3532.0,126267.83333333333
2018-08-31,lewisham,31075.333333333332,7.43,302793.0,85333.33333333333,3532.0,126311.66666666667
2018-09-30,lewisham,30798.0,7.445,302978.75,85000.0,3532.0,126355.5
2018-10-31,lewisham,30520.666666666668,7.46,303164.5,84666.66666666667,3532.0,126399.33333333333
2018-11-30,lewisham,30243.333333333332,7.4750000000000005,303350.25,84333.33333333333,3532.0,126443.16666666667
2018-12-31,lewisham,29966.0,7.49,303536.0,84000.0,3532.0,126487.0
2019-01-31,lewisham,30163.333333333332,7.49,303536.0,84000.0,3532.0,126487.0
2019-02-28,lewisham,30360.666666666668,7.49,303536.0,84000.0,3532.0,126487.0
2019-03-31,lewisham,30558.0,7.49,303536.0,84000.0,3532.0,126487.0
2019-04-30,lewisham,30755.333333333332,7.49,303536.0,84000.0,3532.0,126487.0
2019-05-31,lewisham,30952.666666666668,7.49,303536.0,84000.0,3532.0,126487.0
2019-06-30,lewisham,31150.0,7.49,303536.0,84000.0,3532.0,126487.0
2019-07-31,lewisham,31347.333333333332,7.49,303536.0,84000.0,3532.0,126487.0
2019-08-31,lewisham,31544.666666666668,7.49,303536.0,84000.0,3532.0,126487.0
2019-09-30,lewisham,31742.0,7.49,303536.0,84000.0,3532.0,126487.0
2019-10-31,lewisham,31939.333333333332,7.49,303536.0,84000.0,3532.0,126487.0
2019-11-30,lewisham,32136.666666666668,7.49,303536.0,84000.0,3532.0,126487.0
2019-12-31,lewisham,32334.0,7.49,303536.0,84000.0,3532.0,126487.0
1999-12-31,london,22487.0,,7153912.0,,,
2000-01-31,london,22630.083333333332,,7160812.0,,,
2000-02-29,london,22773.166666666668,,7167712.0,,,
2000-03-31,london,22916.25,,7174612.0,,,
2000-04-30,london,23059.333333333332,,7181512.0,,,
2000-05-31,london,23202.416666666668,,7188412.0,,,
2000-06-30,london,23345.5,,7195312.0,,,
2000-07-31,london,23488.583333333332,,7202212.0,,,
2000-08-31,london,23631.666666666668,,7209112.0,,,
2000-09-30,london,23774.75,,7216012.0,,,
2000-10-31,london,23917.833333333332,,7222912.0,,,
2000-11-30,london,24060.916666666668,,7229812.0,,,
2000-12-31,london,24204.0,,7236712.0,4618000.0,,
2001-01-31,london,24288.25,,7243852.916666667,4614833.333333333,,
2001-02-28,london,24372.5,,7250993.833333333,4611666.666666667,,
2001-03-31,london,24456.75,,7258134.75,4608500.0,,
2001-04-30,london,24541.0,,7265275.666666667,4605333.333333333,,
2001-05-31,london,24625.25,,7272416.583333333,4602166.666666667,,
2001-06-30,london,24709.5,,7279557.5,4599000.0,,
2001-07-31,london,24793.75,,7286698.416666667,4595833.333333333,,
2001-08-31,london,24878.0,,7293839.333333333,4592666.666666667,,
2001-09-30,london,24962.25,,7300980.25,4589500.0,,
2001-10-31,london,25046.5,,7308121.166666667,4586333.333333333,,
2001-11-30,london,25130.75,,7315262.083333333,4583166.666666667,,
2001-12-31,london,25215.0,,7322403.0,4580000.0,159471.0,3090402.0
2002-01-31,london,25319.333333333332,,7326925.333333333,4572583.333333333,159471.0,3092042.6666666665
2002-02-28,london,25423.666666666668,,7331447.666666667,4565166.666666667,159471.0,3093683.3333333335
2002-03-31,london,25528.0,,7335970.0,4557750.0,159471.0,3095324.0
2002-04-30,london,25632.333333333332,,7340492.333333333,4550333.333333333,159471.0,3096964.6666666665
2002-05-31,london,25736.666666666668,,7345014.666666667,4542916.666666667,159471.0,3098605.3333333335
2002-06-30,london,25841.0,,7349537.0,4535500.0,159471.0,3100246.0
2002-07-31,london,25945.333333333332,,7354059.333333333,4528083.333333333,159471.0,3101886.6666666665
2002-08-31,london,26049.666666666668,,7358581.666666667,4520666.666666667,159471.0,3103527.3333333335
2002-09-30,london,26154.0,,7363104.0,4513250.0,159471.0,3105168.0
2002-10-31,london,26258.333333333332,,7367626.333333333,4505833.333333333,159471.0,3106808.6666666665
2002-11-30,london,26362.666666666668,,7372148.666666667,4498416.666666667,159471.0,3108449.3333333335
2002-12-31,london,26467.0,,7376671.0,4491000.0,159471.0,3110090.0
2003-01-31,london,26549.333333333332,,7378183.166666667,4496250.0,159471.0,3111894.0
2003-02-28,london,26631.666666666668,,7379695.333333333,4501500.0,159471.0,3113698.0
2003-03-31,london,26714.0,,7381207.5,4506750.0,159471.0,3115502.0
2003-04-30,london,26796.333333333332,,7382719.666666667,4512000.0,159471.0,3117306.0
2003-05-31,london,26878.666666666668,,7384231.833333333,4517250.0,159471.0,3119110.0
2003-06-30,london,26961.0,,7385744.0,4522500.0,159471.0,3120914.0
2003-07-31,london,27043.333333333332,,7387256.166666667,4527750.0,159471.0,3122718.0
2003-08-31,london,27125.666666666668,,7388768.333333333,4533000.0,159471.0,3124522.0
